sentence_id,title,paragraph_text,origin_sentence,category
191022,m06003021,"122. בשים לב לאמור דומני כי ניתן ליתן אמון בגרסתה של המתלוננת, ונותר לבחון אם הוכחו העבירות השונות. יצוין כי אין מחלוקת בין הצדדים כי אם תתקבל גרסתה העובדתית של המתלוננת, הרי שיש במעשים המיוחסים לנאשם כדי למלא את כל יסודות העבירות המיוחסות לו, ועל כן אין צורך לבחון את יסודות כל אחת ואחת מהעבירות."," יצוין כי אין מחלוקת בין הצדדים כי אם תתקבל גרסתה העובדתית של המתלוננת, הרי שיש במעשים המיוחסים לנאשם כדי למלא את כל יסודות העבירות המיוחסות לו, ועל כן אין צורך לבחון את יסודות כל אחת ואחת מהעבירות",אמינה בגלל חיזוק חיצוני
190907,m06003021,"107. חקירתה הנגדית של המתלוננת לא הייתה קלה. היא נמשכה זמן רב ביותר, על פני כ-160 עמודי פרוטוקול. המתלוננת עומתה אין-ספור פעמים עם גרסאות שונות, היא נשאלה על יחסיה עם אחרים, ונאלצה לחשוף בפנינו את רגשותיה ואת מצוקותיה. כל אלו הותירו רושם אמין. ניתן היה להתרשם כי עדותה של המתלוננת לגבי עיקרי הדברים הייתה עקבית, וגם כאשר נעשו ניסיונות ""לבלבל"" אותה, חזרה בעקשנות ובביטחון על הגרסה. כן הדגישה פעמים רבות כי היא מספרת בדיוק מה שקרה."," ניתן היה להתרשם כי עדותה של המתלוננת לגבי עיקרי הדברים הייתה עקבית, וגם כאשר נעשו ניסיונות ""לבלבל"" אותה, חזרה בעקשנות ובביטחון על הגרסה",אמינה בגלל חיזוק חיצוני
190887,m06003021,"דיון והכרעה 105. כפי שציינתי בתחילת הדברים, די בעדות יחידה של המתלוננת בצירוף הנמקה כדי לבסס הרשעה בעבירות מין. הוספתי כי ברי שתוספות ראייתיות, אם יוכחו, יכולות לספק את ההנמקה הנדרשת. עוד הוספתי כי התרשמות בית המשפט מעדותו של עד אינה מבוססת רק על ""אותות האמת"" העולים מצורת הדיבור ומאופן מסירת העדות, אלא גם על מסקנות המוסקות מכלל הראיות."," כפי שציינתי בתחילת הדברים, די בעדות יחידה של המתלוננת בצירוף הנמקה כדי לבסס הרשעה בעבירות מין",אמינה בגלל חיזוק חיצוני
212923,ME-10-07-44791-817,"טענת המתלוננת כי לא חפצה כלל במעשים מיניים אלה שנכפו עליה בחתף, הינה טענה סבירה ומובנת, נוכח העובדה כי למתלוננת לא היה ניסיון מיני קודם, הנאשם היה זר לה לחלוטין, והיא נפגשה בו לראשונה זמן קצר מאד קודם לכן, ללא יכולת מעשית אובייקטיבית לפתח אף יחסים אינטימיים ראשוניים. בהקשר זה יש לציין את עדותה הנרגשת של המתלוננת שתיארה את צניעותה הרבה ואת הדחייה והגועל שחשה נוכח התנהגותו של הנאשם.", בהקשר זה יש לציין את עדותה הנרגשת של המתלוננת שתיארה את צניעותה הרבה ואת הדחייה והגועל שחשה נוכח התנהגותו של הנאשם,אמינה בגלל חיזוק חיצוני
1943282,ME-12-06-24991-111,"ד. דיון אקדים ואבהיר כי שוכנעתי מעבר לכל ספק סביר כי הנאשם ביצע את המיוחס לו  בכתב האישום. עדותה של המתלוננת אמינה בעיניי,  חיזוק לכך אני מוצא בתלונתה המיידית, הנאשם ביצע את זממו במתלוננת ביום שישי בלילה (1.6.2012) וכלא אותה בביתם עד לאחר שאמר את הקידוש ביום שבת בבוקר (2.6.2012). מיד שיצאה המתלוננת מהבית, היא התקשרה למוקד 100 של המשטרה, חיכתה לשוטרים בכניסה לבית ובשיחה עימם בשעה 9:52 כבר סיפרה על האונס וכליאת השווא, התמונה המלאה לרבות באשר לאונס הראשון נמסרה בהודעתה הראשונה כחצי שעה לאחר מכן בתחנת המשטרה (נ/3)."," עדותה של המתלוננת אמינה בעיניי,  חיזוק לכך אני מוצא בתלונתה המיידית, הנאשם ביצע את זממו במתלוננת ביום שישי בלילה (1",אמינה בגלל חיזוק חיצוני
1646382,ME-10-07-21310-4,"במקרה דנן, אני קובע כי עדותה של המתלוננת מהימנה, אמינה ומשכנעת ביותר, ולצידה ראיות המחזקות והתומכות בה, זאת, כפי שיפורט בהמשך הכרעת הדין.","במקרה דנן, אני קובע כי עדותה של המתלוננת מהימנה, אמינה ומשכנעת ביותר, ולצידה ראיות המחזקות והתומכות בה, זאת, כפי שיפורט בהמשך הכרעת הדין",אמינה בגלל חיזוק חיצוני
337168,ME-11-09-586-9,"נראה לי שיש להעדיף את גרסת המתלוננת שהינה סבירה ומהימנה ויש לה חיזוקים בכך שהייה דיווח מיידי על האונס לאחותה, בכך שהתקשרה לחברתה שהלכה אתה למשטרה בעת שהייתה במצב נפשי קשה, כפי שהעידה החברה וגם בזמן החקירה כפי שהעיד החוקר שחקר את המתלוננת, בשיחה הטלפונית של הנאשם אליה במשטרה בה היא הייתה נסערת ובוכייה. ובדברי הנאשם בתגובה להטחת האשמה בו על ידה שיש בהם מעין ראשית הודיה בחבלה גופנית על גופה שנראית בתמונות, עליה העיד גם החוקר, אמנון גנאור. המצב הנפשי הקשה בו הייתה שרויה המתלוננת מיד לאחר המפגש עם הנאשם, עולה בבירור מעדויות כל מי שפגשו בה או שוחחו אתה בסמוך ליציאתה מדירת הנאשם: כך האחות מ., החברה א. והשוטר שגבה את עדותה וציין האמור במהלך גביית העדות ובמהלך השיחה הטלפונית עם הנאשם בעת שהייתה בתחנת המשטרה לאחר סיום החקירה, והכל כאמור בפירוט העדויות דלעיל. כמו כן אף במהלך עדותה בבית המשפט המתלוננת התקשתה בחלקים רבים להעיד על המעשים המיניים, בכתה ונראתה נסערת.","נראה לי שיש להעדיף את גרסת המתלוננת שהינה סבירה ומהימנה ויש לה חיזוקים בכך שהייה דיווח מיידי על האונס לאחותה, בכך שהתקשרה לחברתה שהלכה אתה למשטרה בעת שהייתה במצב נפשי קשה, כפי שהעידה החברה וגם בזמן החקירה כפי שהעיד החוקר שחקר את המתלוננת, בשיחה הטלפונית של הנאשם אליה במשטרה בה היא הייתה נסערת ובוכייה",אמינה בגלל חיזוק חיצוני
350639,ME-09-1010-27,מהיות עדות המתלוננת אמינה בעיני ונתמכת בתצלומים של הפגיעות שנותרו על גופה לאחר 10 ימים אציע לחברי להרשיע הנאשם בעבירת תקיפה בנסיבות מחמירות לפי סעיף 379 לחוק יחד עם סעיף 382(ב)(1) לחוק.,מהיות עדות המתלוננת אמינה בעיני ונתמכת בתצלומים של הפגיעות שנותרו על גופה לאחר 10 ימים אציע לחברי להרשיע הנאשם בעבירת תקיפה בנסיבות מחמירות לפי סעיף 379 לחוק יחד עם סעיף 382(ב)(1) לחוק,אמינה בגלל חיזוק חיצוני
163434,m02001238,"ראיות לעיבוי גירסת המתלוננת 81. לכאורה, די לנו בגירסתה האמינה והמהימנה של המתלוננת בכדי להרשיע את הנאשם בעבירה המיוחסת לו. אולם כמצוות הוראת  ל [נוסח חדש] תשל""א-1971, נדרשת לכך הנמקה מיוחדת."," לכאורה, די לנו בגירסתה האמינה והמהימנה של המתלוננת בכדי להרשיע את הנאשם בעבירה המיוחסת לו",אמינה בגלל חיזוק חיצוני
154625,M-NoPub-ZC-5-306-L,"החוקרת תמר קניספל קבעה בחוות דעתה (ת/92), כי הילדה מהימנה והמליצה לגבות עדות נוספת מהילדה על ידי חוקר/ת ילדים דובר/ת ערבית.","החוקרת תמר קניספל קבעה בחוות דעתה (ת/92), כי הילדה מהימנה והמליצה לגבות עדות נוספת מהילדה על ידי חוקר/ת ילדים דובר/ת ערבית",אמינה בגלל חיזוק חיצוני
496576,ME-16-02-2193-22,"כפי שיפורט להלן, לא רק שעדות המתלוננת איתנה ומהימנה וההנמקה לכך, במקרה שבפנינו ברורה, אלא שיש גם סיוע ממשי לעדות המתלוננת, בין היתר בעדויות בדבר מצבה הנפשי ושיקרי הנאשם, ולעניין זה נקבע: ""... רוחב יריעת המחלוקת בין התביעה להגנה ישליך על אופייה של ראיית הסיוע הנדרשת באותו עניין. עמד על כך השופט נ' הנדל בעניין פלוני, באמרו את הדברים הבאים:","כפי שיפורט להלן, לא רק שעדות המתלוננת איתנה ומהימנה וההנמקה לכך, במקרה שבפנינו ברורה, אלא שיש גם סיוע ממשי לעדות המתלוננת, בין היתר בעדויות בדבר מצבה הנפשי ושיקרי הנאשם, ולעניין זה נקבע: """,אמינה בגלל חיזוק חיצוני
1080995,s002412,עדותה של המתלוננת הנתמכת בראיות נוספות אמינה עלי על כל חלקיה ואני מעדיפה אותה ללא סייג על עדותו של הנאשם. עדותה הייתה עקבית ואמיתית. לא הרצאה של דברים אלא תיאור של אירוע שהיא חוותה והיא מעלה אותו מזכרונה במהלך העדות.,עדותה של המתלוננת הנתמכת בראיות נוספות אמינה עלי על כל חלקיה ואני מעדיפה אותה ללא סייג על עדותו של הנאשם,אמינה בגלל חיזוק חיצוני
