sentence_id,title,sentence_text,paragraph_text,origin_sentence
1348644,ME-16-06-33538-22,"ב עניין זה ו כפי ש פורט לעיל , קיימת רק עדות של היא של ה מתלוננת ש צילמה את חזה ו את יד של היא מספר ימים לאחר ה אירוע .","29. ובאשר לנסיבות ביצוע עבירת מעשה מגונה. בכתב האישום יוחסה לנאשם עבירה על  לחוק. סעיף זה מפנה לנסיבות המחמירות  לחוק. הנסיבות המפורטות  נוגעות בין היתר לגיל המתלונן, לאיום בנשק חם או קר על המתלונן, בגרימת חבלה במתלונן ולעניינים נוספים. במקרה זה, נטען בכתב האישום כי הנאשם גרם למתלוננת המטומות בחזה ובידיה. למרות שהדבר לא צוין בכתב האישום, ניתן אך להבין שהכוונה הייתה לנסיבה המפורטת  (""גרימת חבלה גופנית""). בעניין זה וכפי שפורט לעיל, קיימת רק עדותה של המתלוננת שצילמה את חזהּ ואת ידיה מספר ימים לאחר האירוע. אלא שכאמור בבדיקת צוות מד""א שהגיע לבית המתלוננת מספר שעות לאחר האירוע לא נמצאו סימני אלימות כלשהם על גופה. נוסיף כי בסיכומי ב""כ המאשימה, הוא לא נדרש לעניין זה והותיר את בחירת חלופת הנסיבות המחמירות לוטה בערפל. ממילא, ב""כ הנאשם לא נדרש אף הוא להתייחס לסוגיה בסיכומיו. בנסיבות אלו לא נוכל לקבוע ברמת הוודאות הנדרשת כי יסוד קיומן של נסיבות מחמירות הוכח."," בעניין זה וכפי שפורט לעיל, קיימת רק עדותה של המתלוננת שצילמה את חזהּ ואת ידיה מספר ימים לאחר האירוע"
1368813,m00330,"גם עדות של היא של ה מתלוננת ת' , ה נוגעת אמנם ב עיקרה ל אירוע ה ראשון ב הוא הודה ה נאשם ב שלב ה סיכומים , הנה רלוונטית ב סוף של הוא של דבר גם ל מחלוקת ש נותרה .","אך יודגש, כי עבירות אלו בהן כפר הנאשם דינן להיחרץ לשבט או לחסד על-פי  מעמדן ומשקלן של עדויות המתלוננת ל', הנאשם והעדים הנוספים שהעידו במשפט, לרבות חברתה של ל', מרה, שהיתה הראשונה עמה שוחחה מייד עם תום האירוע השני, המאבטחים חגית, אבי ויהונתן, ומנגד לכך עד ההגנה סאמר. גם עדותה של המתלוננת ת', הנוגעת אמנם בעיקרה לאירוע הראשון בו הודה הנאשם בשלב הסיכומים, הנה רלוונטית בסופו של דבר גם למחלוקת שנותרה."," גם עדותה של המתלוננת ת', הנוגעת אמנם בעיקרה לאירוע הראשון בו הודה הנאשם בשלב הסיכומים, הנה רלוונטית בסופו של דבר גם למחלוקת שנותרה"
1380389,ME-15-05-26580-949,"ה הגנה ב ה סיכומיה [ פרוטוקול מ יום 12.9.16 ] טוענת כי גרסת ה מתלוננת שקרית , הזויה ו נטולת הגיון פנימי ; ו כי חקירה ראויה , ש לא נעשתה ב מקרה זה , עשויה הייתה לחשוף כי מדובר ב ה עלילה .","ההגנה בסיכומיה [פרוטוקול מיום 12.9.16] טוענת כי גרסת המתלוננת שקרית, הזויה ונטולת הגיון פנימי; וכי חקירה ראויה, שלא נעשתה במקרה זה, עשויה הייתה לחשוף כי מדובר בעלילה.","16] טוענת כי גרסת המתלוננת שקרית, הזויה ונטולת הגיון פנימי; וכי חקירה ראויה, שלא נעשתה במקרה זה, עשויה הייתה לחשוף כי מדובר בעלילה"
1380649,ME-15-05-26580-949,"בחינת עדות ה נאשם אין מקום להעדיף את גרסת ה נאשם , ש לפי היא הוא ו ה מתלוננת בילו ערב נעים , ו לקבוע כי גרסת ה מתלוננת "" הזויה "" ו נטולת הגיון פנימי .","בחינת עדות הנאשם אין מקום להעדיף את גרסת הנאשם, שלפיה הוא והמתלוננת בילו ערב נעים, ולקבוע כי גרסת המתלוננת ""הזויה"" ונטולת הגיון פנימי. לא ניתן לקבוע שהנאשם זוכר את כל פרטי הערב, כפי שטען [פרוטוקול מיום 17.3.16, עמ' 52], בהתחשב בכך שבשתי הזדמנויות שונות, מיד עם מעצרו ובתחילת חקירתו, טען כי אינו זוכר דבר [ת/3 ו-ת/10ב', בהתאמה]. אמנם, ייתכן שתחת ערפול האלכוהול והשינה, שבו היה נתון בעת מעצרו, לא זכר את שארע; וכשהתפוגג הערפול – הצטלל זכרונו. אולם, פרטים מגרסת הנאשם שנסתרו בראיות אובייקטיביות מובילים למסקנה שכנראה חלקים נכבדים מהערב נמחקו מזיכרונו. אפשרות זו תואמת את השפעתה הפוטנציאלית של כמות האלכוהול הגדולה שהנאשם שתה, השפעה שהיא מן המפורסמות ובגדר ידיעה שיפוטית.","בחינת עדות הנאשם אין מקום להעדיף את גרסת הנאשם, שלפיה הוא והמתלוננת בילו ערב נעים, ולקבוע כי גרסת המתלוננת ""הזויה"" ונטולת הגיון פנימי"
1398144,m995167,עדות של היא של ה מתלוננת ח. ג. רצופה ב ה שקרים ו מתואמת עם עדות אמה ו לפיכך אין ליתן ב היא אמון .,עדותה של המתלוננת ח.ג. רצופה בשקרים  ומתואמת עם עדות אמה ולפיכך אין ליתן בה אמון., רצופה בשקרים  ומתואמת עם עדות אמה ולפיכך אין ליתן בה אמון
1398148,m995167,עדות של היא של ה ילדה מ. ג. אינה אמינה - עדות של היא בפני חוקרת ה ילדים מלאה ב תמיהות ו ב תהיות .,עדותה של הילדה מ.ג. אינה אמינה - עדותה בפני חוקרת הילדים מלאה בתמיהות ובתהיות. אופן חקירתה של המתלוננת בידי חוקרת הילדים פגום - חקירתה רצופה בשאלות מנחות. אף אמה של המתלוננת ואחותה - ח.ג. העידו כי הן מתקשות להאמין לה., אינה אמינה - עדותה בפני חוקרת הילדים מלאה בתמיהות ובתהיות
1428119,ME-08-1120-676,גרסת ה מתלוננת מעורפלת ו בלתי בהירה .,"גרסת המתלוננת מעורפלת ובלתי בהירה. ביחס לנאשם – אין בפיה גרסה של ממש. למעט ציון העובדה לפיה ""נגע"" בה הנאשם – התמונה נותרה עלומה, ללא פירוט הנסיבות; היכן נגע בה לכאורה, כיצד ומה קדם לנגיעה הנטענת. לא ניתן אפוא לבסס ממצא עובדתי על יסוד גרסת המתלוננת.",גרסת המתלוננת מעורפלת ובלתי בהירה
1463280,ME-09-02-12962,"מ נגד , גרסת ה מתלוננות מהימנה , קוהרנטית , הגיונית ו נתמכת ב חיזוקים חיצוניים .","ח.  סיכום בסיכום כל אלה ולאחר ניתוח גרסאות המתלוננות, שוכנעתי כי למתלוננות ואמן לא היה מניע כלשהו לטפול על הנאשם אשמות שווא וכי גרסתו בלתי נכונה.  מנגד, גרסת המתלוננות מהימנה, קוהרנטית, הגיונית ונתמכת בחיזוקים חיצוניים. על כן אני מבכר את גרסתן על גרסת הנאשם, כך שלא נותר שום ספק בלבי בדבר אמיתותה.","  מנגד, גרסת המתלוננות מהימנה, קוהרנטית, הגיונית ונתמכת בחיזוקים חיצוניים"
1510312,s00009709-474,"סיכום של הוא של דבר : עדות של היא של ה מתלוננת ברורה ו מקבלת חיזוק מלא מן ה ראיות ו בעיקר , מ עדות של הוא של ה נאשם בעצמו ה ממקם עצמו לא רק ב ה מקום ה אירוע אלא גם ב ה גוף ה אירוע דהיינו , ב גופה של ה מתלוננת את היא הוא תוקף , פיזית ו מינית .","סיכומו של דבר: עדותה של המתלוננת ברורה ומקבלת חיזוק מלא מן הראיות ובעיקר, מעדותו של הנאשם בעצמו הממקם עצמו לא רק במקום האירוע אלא גם בגוף האירוע דהיינו, בגופה של המתלוננת אותה הוא תוקף, פיזית ומינית.","סיכומו של דבר: עדותה של המתלוננת ברורה ומקבלת חיזוק מלא מן הראיות ובעיקר, מעדותו של הנאשם בעצמו הממקם עצמו לא רק במקום האירוע אלא גם בגוף האירוע דהיינו, בגופה של המתלוננת אותה הוא תוקף, פיזית ומינית"
1526107,ME-18-05-19391-55,"עדות ה קטינה 3 כי ה נאשם נגע ב ישבנה ו ב איברטמינה ב מהלך ה שיעורים , ב נוכחות ה הורים ו ילדים נוספים , אינה סבירה ב לשון ה מעטה .","עדות הקטינה 3 כי הנאשם נגע בישבנה ובאיבר מינה במהלך השיעורים, בנוכחות ההורים וילדים נוספים, אינה סבירה בלשון המעטה. על פי הטענה, גם מעדות אמה של הקטינה 3 עולה כי האם פרשה את נגיעות הנאשם בבתה כנגיעות מקצועיות.","עדות הקטינה 3 כי הנאשם נגע בישבנה ובאיבר מינה במהלך השיעורים, בנוכחות ההורים וילדים נוספים, אינה סבירה בלשון המעטה"
1569840,s993897,ה חוקרת קובעת ש עדות ה קטינה מהימנה .,"3. איש מהעדים לא ראה את הנאשם מבצע את המיוחס לו. האם ובעלה סיפרו על התנהגות הקטינה לאחר האירועים. חוקרת הילדים העידה על התרשמותה מעדות הקטינה. החוקרת, שאינה דוברת ערבית, נעזרה בשוטר דובר ערבית (שלא לבש מדים בעת החקירה) שתירגם לה את דברי הקטינה. החוקרת קובעת שעדות הקטינה מהימנה. הקביעה הזאת מבוססת, בין השאר, על כך שהתמלאו על הקריטריונים המקובלים במבחן CBCA. על כך שהדברים נאמרו בצורה שוטפת, הגיונית ושהקטינה ידעה להקפיד ולספר את סיפורה בצורה מדוייקת, והוסיפה פרטים שניתן מהם ללמוד כי היא דוברת אמת.", החוקרת קובעת שעדות הקטינה מהימנה
