sentence_id,origin_sentence,category,new_category,invokes_myth,myth_polarity,myth_trigger,myth_reason,myth_raw
182319,"מאשר כי עדותה של המתלוננת איננה חד משמעית (עמ' 28 ש' 12), הודעות הנאשם היו מפורשות (ש' 22) ובסוף החקירה - שוחרר (ש' 27) על פי החלטת ק",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט דן בבהירות עדותה של המתלוננת ובשחרור הנאשם, ללא כל התייחסות למניע להעליל, לנקום או לשקר.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט דן בבהירות עדותה של המתלוננת ובשחרור הנאשם, ללא כל התייחסות למניע להעליל, לנקום או לשקר.""
}"
212839,"ב""כ הנאשם טען כי עדותה של המתלוננת ""רווית סתירות"", ובהיותה עדות יחידה  נדרשת הנמקה ממשית לצורך אימוצה","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,False,לא_רלוונטי,,"המשפט מתייחס לטענת הסנגור לגבי סתירות בעדות ודרישת הנמקה לעדות יחידה, ללא אזכור של מניע להעללה, נקמה או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט מתייחס לטענת הסנגור לגבי סתירות בעדות ודרישת הנמקה לעדות יחידה, ללא אזכור של מניע להעללה, נקמה או תלונת שווא.""
}"
240281,"עדותה של המתלוננת מפורטת, עקבית וברורה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט קובע את מהימנות המתלוננת על בסיס פירוט ועקביות, ללא התייחסות למניעי העללה או נקמה.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע את מהימנות המתלוננת על בסיס פירוט ועקביות, ללא התייחסות למניעי העללה או נקמה.""
}"
226360," כאמור, עדותה של המתלוננת מקובלת ומהימנת עלי, ונותנת ביטוי אמת למה שארע","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,השופט קובע כי עדות המתלוננת מהימנה ללא התייחסות למניעי נקמה או העללה.,"{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה ללא התייחסות למניעי נקמה או העללה.""
}"
212918,"עדותה של המתלוננת, באשר להשתלשלות האירועים בבית, נאמנה אף היא למציאות, ויש להעדיפה על פני תיאורו הבלתי סביר של הנאשם, לגבי שיתוף פעולה מיני, בהסכמה מלאה ו""זרימה"" הרמונית, כביכול, מצידה של המתלוננת",אמינה בגלל שהנאשם לא אמין,קביעת ממצאים עובדתיים מרשיעים על בסיס אימוץ גרסת המתלוננת ודחיית הנאשם,False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת מהימנה ומעדיף אותה על פני גרסת הנאשם, ללא כל התייחסות למניע להעליל, נקמה או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה ומעדיף אותה על פני גרסת הנאשם, ללא כל התייחסות למניע להעליל, נקמה או תלונת שווא.""
}"
208261," א) בעוד שגירסתה של המתלוננת, בדבר מעשיו של הנאשם – כפי שמופיעים בכתב האישום – ברורים וחד משמעיים, הרי שגירסתו של הנאשם בדבר החיבוק משנה צורות או ""פוזות"" בהתייחסו לעובדה פשוטה מה באמת עשה",אמינה בגלל שהנאשם לא אמין,העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו,False,לא_רלוונטי,,"השופט משווה בין מהימנות גרסת המתלוננת לגרסת הנאשם ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט משווה בין מהימנות גרסת המתלוננת לגרסת הנאשם ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}"
240408,"עדותה של המתלוננת בחקירתה הנגדית ארוכה ומפורטת מאוד, והיא עמדה בה בצורה ראויה ומכובדת","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,השופט מעריך את עדות המתלוננת כחיובית ומפורטת ללא התייחסות למניע להעללה או נקמנות.,"{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מעריך את עדות המתלוננת כחיובית ומפורטת ללא התייחסות למניע להעללה או נקמנות.""
}"
276822,"גירסתה של המתלוננת, אותה כאמור העלתה לראשונה כעבור כ-5 שנים מעת קרות הארועים המפורטים לגבי התקופה הראשונה, אינה ברורה ואינה עיקבית","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,False,לא_רלוונטי,,"השופט מתייחס לשיהוי בהגשת התלונה ולחוסר עקביות בגרסה, ללא אזכור של מניע שקרי, נקמנות או חשש להעללת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מתייחס לשיהוי בהגשת התלונה ולחוסר עקביות בגרסה, ללא אזכור של מניע שקרי, נקמנות או חשש להעללת שווא.""
}"
188984,"מן הכלל אל הפרט גרסתה של המתלוננת אינה נטולת תמיהות (כפי שפורט כנ""ל) – ועל כן, לא שוכנעתי בדבר מהימנותה עד כדי מתן משקל לה שיהא בו די לבסס הרשעה בפלילים","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת",דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"השופט קובע כי גרסת המתלוננת אינה מהימנה בשל תמיהות שעלו בה, ללא אזכור או התייחסות למניע של העללה, נקמה או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי גרסת המתלוננת אינה מהימנה בשל תמיהות שעלו בה, ללא אזכור או התייחסות למניע של העללה, נקמה או תלונת שווא.""
}"
252015," כפי שציינתי, גרסתה של המתלוננת מעלה ספקות באשר לאמינותה, הגרסה מתפתחת, אינה קוהרנטית ואחידה ועקב ריבוי אי הדיוקים וגם שקרים שנאמרים ללא היסוס, מעוררת הגרסה חוסר אמון","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,False,לא_רלוונטי,,"השופט מעריך את אמינות הגרסה על בסיס סתירות, חוסר קוהרנטיות ושקרים בעדות, ללא התייחסות למניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מעריך את אמינות הגרסה על בסיס סתירות, חוסר קוהרנטיות ושקרים בעדות, ללא התייחסות למניע להעללה, נקמנות או תלונת שווא.""
}
```"
246428," יובהר ויודגש כי עדותה של המתלוננת אמינה ומקובלת עליי לחלוטין גם בנקודה אחרונה זו של ניסיון הנאשם לפתוח את חולצתה, ולהכניס ידו פנימה, חניקתה, עד כי התקשתה לנשום, ואמירתו ""אני יכול להרוג אותך ואני יכול עכשיו לשכב איתך""","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת מהימנה ומקובלת עליו ללא כל התייחסות למניע להעליל, נקמנות או חשש לתלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה ומקובלת עליו ללא כל התייחסות למניע להעליל, נקמנות או חשש לתלונת שווא.""
}"
276829,גם באשר למקום בו אירע האירוע המפורט בפרט האישום הראשון גירסתה של המתלוננת אינה ברורה,"לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,False,לא_רלוונטי,,"השופט מציין כי גרסת המתלוננת לגבי מקום האירוע אינה ברורה, ללא התייחסות למניע להעללה, נקמנות או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מציין כי גרסת המתלוננת לגבי מקום האירוע אינה ברורה, ללא התייחסות למניע להעללה, נקמנות או תלונת שווא.""
}"
